nodeID,workerID,start_time,stop_time,task,return_code,file_path
h36n13,Worker-65eb44b8-30a6-457a-8c7e-63e02b218d6b,1673626392.2026024,1673626398.7779555,preprocessing,0,Sphmag16G050000.1
h36n12,Worker-082d0ce8-3089-4383-9603-db746856afef,1673626405.4887233,1673626408.7258484,processing,0,Sphmag03G013900.1
h36n12,Worker-029a6a7e-9da1-45b5-bdf6-e8523ef3f8f1,1673626392.828438,1673626398.9442904,preprocessing,0,Sphmag14G033100.1
h36n13,Worker-5968cd29-9869-4f02-8b27-fe8586d59611,1673626393.0325196,1673626399.0299942,preprocessing,0,Sphmag05G037500.1
h36n13,Worker-c9622fe9-265f-4f47-80b3-13aae12cb603,1673626393.1622603,1673626399.5287657,preprocessing,0,Sphmag12G071900.1
h36n12,Worker-f40d3781-71ee-40b8-a112-c6bc57fa3bff,1673626393.8433712,1673626399.6425695,preprocessing,0,Sphmag07G012600.1
h36n12,Worker-b11df8e0-9be6-4b23-9fc7-b944abcb2b77,1673626390.2009447,1673626399.6704834,preprocessing,0,Sphmag15G036500.1
h36n13,Worker-7de4180b-5416-47a5-b5e4-e3def4851f7d,1673626405.6389036,1673626409.644237,processing,0,Sphmag06G078300.1
h36n12,Worker-f33bfee1-330d-402a-b789-73225ec36602,1673626392.5740266,1673626400.025098,preprocessing,0,Sphmag03G027900.1
h36n12,Worker-af5f284c-b39e-4348-b45d-93b21884cc39,1673626391.4744623,1673626400.0388827,preprocessing,0,Sphmag07G054900.1
h36n13,Worker-875e8c83-71d9-4f40-821b-7dabdcee0c25,1673626403.6395025,1673626410.0499463,processing,0,Sphmag12G052800.1
h36n12,Worker-cd625b0b-c7e9-4771-9d26-f340312adcb9,1673626393.4930952,1673626400.1319213,preprocessing,0,Sphmag08G095700.1
h36n13,Worker-8c194814-95d4-4333-941b-c4b310cc0bb2,1673626407.0367687,1673626410.2612598,processing,0,Sphmag06G142800.1
h36n12,Worker-02353b1d-90da-4db6-b355-37f95ccc081c,1673626406.5136395,1673626410.2786343,processing,0,Sphmag14G088100.1
h36n12,Worker-583a6c3c-b41c-4ab2-91b2-933b9fbeb88f,1673626393.3460958,1673626400.5235438,preprocessing,0,Sphmag17G081200.1
h36n12,Worker-6da2b57c-d1d2-42e4-95f2-e4a2e13bfea1,1673626406.440883,1673626410.9444382,processing,0,Sphmag11G047200.1
h36n13,Worker-6e6dd7a9-18bf-4fa5-b0a5-8fe8c0f907c0,1673626393.1681638,1673626401.257136,preprocessing,0,Sphmag18G045000.1
h36n12,Worker-a70a4468-1696-4ebc-ac8f-59a0f7743f67,1673626396.152295,1673626401.5482595,preprocessing,0,Sphmag11G065900.1
h36n13,Worker-25ccc599-e18a-4cf5-a113-5d760801f9fe,1673626404.8344784,1673626411.7519574,processing,0,Sphmag19G030900.1
h36n13,Worker-8b3a33c1-6815-4195-9e3d-2845a6a8811c,1673626392.5437536,1673626401.9586334,preprocessing,0,Sphmag02G086600.1
h36n12,Worker-25a5d660-2734-43fe-a30c-c24a3f48c7f5,1673626397.7084103,1673626402.2704933,preprocessing,0,Sphmag02G018400.1
h36n12,Worker-240ffd60-9624-4f4e-a3bd-b49e6fb34d85,1673626405.812978,1673626412.3500707,processing,0,Sphmag13G105700.1
h36n12,Worker-8729f565-2d94-4f65-87b4-58b63508d478,1673626406.6229007,1673626412.3682745,processing,0,Sphmag15G056200.1
h36n13,Worker-7368a34a-eeb3-476e-9b6f-463ed84bd30d,1673626395.164819,1673626402.5988533,preprocessing,0,Sphmag08G085400.1
h36n13,Worker-9db26d36-6fe3-47c5-8a09-a4310e0eda3d,1673626396.8679008,1673626402.709256,preprocessing,0,Sphmag13G004900.1
h36n13,Worker-bded9027-d692-4e62-86ac-b58d95c9d5b7,1673626397.857227,1673626402.9437795,preprocessing,0,Sphmag03G047800.1
h36n13,Worker-13ce5b4f-b334-4a3f-ac04-292125d9034c,1673626397.9125173,1673626402.9614246,preprocessing,0,Sphmag08G112800.1
h36n12,Worker-d67a2f4b-8ad7-47d6-910f-778f31051a0d,1673626407.593967,1673626412.9327586,processing,0,Sphmag14G052000.1
h36n13,Worker-875e8c83-71d9-4f40-821b-7dabdcee0c25,1673626410.12866,1673626413.2737274,processing,0,Sphmag09G004400.1
h36n13,Worker-3739cfad-ace5-416c-a032-79ffb3f38b5f,1673626397.19098,1673626403.4311888,preprocessing,0,Sphmag05G114900.1
h36n13,Worker-8539bd1e-1b85-4929-809f-6c14462511ad,1673626406.108452,1673626413.445119,processing,0,Sphmag16G024700.1
h36n12,Worker-082d0ce8-3089-4383-9603-db746856afef,1673626408.8036196,1673626413.8062432,processing,0,Sphmag14G014600.1
h36n12,Worker-083618c2-eb4f-48eb-b6f1-c0d9064305ea,1673626398.1861606,1673626403.91489,preprocessing,0,Sphmag16G009800.1
h36n12,Worker-3dae3197-7a2f-4faf-bed0-3a40a6131b11,1673626396.765794,1673626403.9832487,preprocessing,0,Sphmag11G091300.1
h36n13,Worker-8c194814-95d4-4333-941b-c4b310cc0bb2,1673626410.3387725,1673626413.9952989,processing,0,Sphmag06G064400.1
h36n13,Worker-c225c59a-b61b-467f-a0f7-79b85d1e64e9,1673626394.4368532,1673626404.063562,preprocessing,0,Sphmag19G090300.1
h36n12,Worker-d9eda4bf-0aa1-4ae7-8f94-bfcca44039b9,1673626395.3992746,1673626404.0648122,preprocessing,0,Sphmag08G030300.1
h36n12,Worker-8880ecf0-027e-48db-93d8-a78e4aeb8a58,1673626399.0102239,1673626404.0736039,preprocessing,0,Sphmag13G086200.1
h36n13,Worker-7de4180b-5416-47a5-b5e4-e3def4851f7d,1673626409.723242,1673626414.2014942,processing,0,Sphmag18G015100.1
h36n13,Worker-f12de370-7c82-4d7c-b6e9-1329a0add584,1673626397.9549634,1673626404.6199296,preprocessing,0,Sphmag07G007100.1
h36n13,Worker-25ccc599-e18a-4cf5-a113-5d760801f9fe,1673626411.8471355,1673626415.1638207,processing,0,Sphmag04G089100.1
h36n12,Worker-6da2b57c-d1d2-42e4-95f2-e4a2e13bfea1,1673626411.0140557,1673626415.2210398,processing,0,Sphmag14G085100.1
h36n13,Worker-d36f69b9-0783-4051-971c-ff2da02b9634,1673626394.5598087,1673626405.3475924,preprocessing,0,Sphmag09G002700.1
h36n13,Worker-5c951174-ed38-4a3f-8f43-882677bb851e,1673626396.2157676,1673626405.416537,preprocessing,0,Sphmag06G114100.1
h36n12,Worker-240ffd60-9624-4f4e-a3bd-b49e6fb34d85,1673626412.4366739,1673626415.6479144,processing,0,Sphmag04G059700.1
h36n13,Worker-61f0bb78-eae6-419c-bb30-6ffc27e308d0,1673626407.7016122,1673626415.8370342,processing,0,Sphmag07G002600.1
h36n12,Worker-ed3f74b9-1ebf-4bd4-a2dc-7af9f72bfec1,1673626398.1229,1673626405.9103441,preprocessing,0,Sphmag10G104800.1
h36n13,Worker-806b55f5-06e1-425a-8ed0-3fead0926045,1673626397.4316285,1673626405.9521244,preprocessing,0,Sphmag01G065200.1
h36n12,Worker-d67a2f4b-8ad7-47d6-910f-778f31051a0d,1673626413.0221298,1673626416.0937536,processing,0,Sphmag10G036800.1
h36n12,Worker-5a2f219b-6d3e-45cf-ba4e-d42ac4aa5f8a,1673626401.0051355,1673626406.205948,preprocessing,0,Sphmag11G027900.1
h36n12,Worker-7c747fed-fb35-4e84-944e-4543c650cef5,1673626401.0806074,1673626406.4260266,preprocessing,0,Sphmag17G087300.1
h36n12,Worker-0fc57a02-2983-4ac6-8e6d-3d5266abe976,1673626396.697655,1673626406.6556869,preprocessing,0,Sphmag16G048000.1
h36n13,Worker-7de4180b-5416-47a5-b5e4-e3def4851f7d,1673626414.2732856,1673626416.9630842,processing,0,Sphmag01G163500.1
h36n12,Worker-690fc01a-e788-4637-a3a7-93286aaa1e62,1673626400.2615163,1673626407.0671194,preprocessing,0,Sphmag02G136900.1
h36n13,Worker-2c3545f4-ca6b-4578-8da4-2853cec6e80f,1673626403.4599483,1673626407.1139324,preprocessing,0,Sphmag15G059000.1
h36n12,Worker-02353b1d-90da-4db6-b355-37f95ccc081c,1673626410.3488023,1673626417.1063666,processing,0,Sphmag14G029200.1
h36n12,Worker-082d0ce8-3089-4383-9603-db746856afef,1673626413.8741987,1673626417.1406736,processing,0,Sphmag02G179700.1
h36n13,Worker-14da6346-a2c8-45bc-998a-14374b97e1c6,1673626403.5151024,1673626407.233391,preprocessing,0,Sphmag11G114300.1
h36n12,Worker-8729f565-2d94-4f65-87b4-58b63508d478,1673626412.4579482,1673626417.1960282,processing,0,Sphmag07G073400.1
h36n13,Worker-90c2eea4-e167-409d-bfa7-8e616c8021c0,1673626401.564404,1673626407.3753147,preprocessing,0,Sphmag19G069000.1
h36n12,Worker-e3390aa7-ea82-4de1-9ad3-7da516f59106,1673626397.8673267,1673626407.4417324,preprocessing,0,Sphmag01G183300.1
h36n13,Worker-8c194814-95d4-4333-941b-c4b310cc0bb2,1673626414.0690844,1673626417.4669645,processing,0,Sphmag11G031100.1
h36n13,Worker-7c6bc4a7-ed69-44e8-94e1-4706eaaed715,1673626402.5750937,1673626407.7633913,preprocessing,0,Sphmag18G014400.1
h36n13,Worker-37a6c7e3-5859-4faf-87cf-3ac9709dd9cf,1673626397.9725237,1673626407.8884783,preprocessing,0,Sphmag06G130500.1
h36n12,Worker-dc895be1-f4b3-4b8e-8c5b-dccc2bf297cc,1673626398.484788,1673626408.0597403,preprocessing,0,Sphmag11G025500.1
h36n13,Worker-25ccc599-e18a-4cf5-a113-5d760801f9fe,1673626415.2355962,1673626418.4245763,processing,0,Sphmag17G012700.1
h36n12,Worker-6da2b57c-d1d2-42e4-95f2-e4a2e13bfea1,1673626415.2900145,1673626418.5192432,processing,0,Sphmag03G126700.1
h36n13,Worker-875e8c83-71d9-4f40-821b-7dabdcee0c25,1673626413.3512857,1673626418.8276818,processing,0,Sphmag14G051500.1
h36n12,Worker-94224e31-1055-4a1d-94e7-339de42a72f5,1673626404.3577456,1673626409.3959057,preprocessing,0,Sphmag17G085700.1
h36n13,Worker-c7fcf421-c040-45f9-a1cf-5e20758ac21e,1673626403.7114847,1673626409.4898615,preprocessing,0,Sphmag17G060100.1
h36n12,Worker-d67a2f4b-8ad7-47d6-910f-778f31051a0d,1673626416.1984727,1673626419.4610708,processing,0,Sphmag08G103300.1
h36n13,Worker-8539bd1e-1b85-4929-809f-6c14462511ad,1673626413.5114558,1673626419.582664,processing,0,Sphmag03G003900.1
h36n13,Worker-0dc23e0a-fc3b-4e99-b5cd-4983c5a78043,1673626406.0296571,1673626409.7366843,preprocessing,0,Sphmag19G016000.1
h36n12,Worker-bd77031a-0063-413b-b530-469ae2fe359e,1673626401.973505,1673626409.769947,preprocessing,0,Sphmag10G067000.1
h36n13,Worker-5b16bb8c-f27f-4339-a5e6-bd0e6749dc0a,1673626405.2910578,1673626409.9193807,preprocessing,0,Sphmag11G082500.1
h36n12,Worker-5e31c79d-c153-4b17-8a60-7a8be840ca48,1673626404.349073,1673626409.9816234,preprocessing,0,Sphmag17G074200.1
h36n13,Worker-61f0bb78-eae6-419c-bb30-6ffc27e308d0,1673626415.9068604,1673626420.012782,processing,0,Sphmag11G110800.1
h36n12,Worker-b1f47481-458f-43bc-9bf7-7853afe884de,1673626404.1264722,1673626410.103543,preprocessing,0,Sphmag14G054200.1
h36n13,Worker-28bb8b40-ecb2-48bd-badb-2f4e4144d682,1673626401.4168186,1673626410.2661686,preprocessing,0,Sphmag06G122200.1
h36n12,Worker-8d161639-d8af-4ca0-a125-ccd3595c3d34,1673626404.2371097,1673626410.440282,preprocessing,0,Sphmag02G103700.1
h36n12,Worker-a7db87ea-e7a7-4647-8e4c-b716d5389516,1673626405.0100448,1673626410.7376144,preprocessing,0,Sphmag03G055600.1
h36n13,Worker-5513d8d4-5d15-4bdd-8e51-a4d707aed9a6,1673626400.8050604,1673626410.8178833,preprocessing,0,Sphmag14G028900.1
h36n13,Worker-8c194814-95d4-4333-941b-c4b310cc0bb2,1673626417.541286,1673626420.8876674,processing,0,Sphmag19G061900.1
h36n13,Worker-05d9a649-2b99-4c4f-80e7-590e8f405ad1,1673626405.2984655,1673626411.067505,preprocessing,0,Sphmag04G095400.1
h36n12,Worker-499e4ccc-f916-4e15-b068-723fc71faca3,1673626401.8750432,1673626411.1151729,preprocessing,0,Sphmag10G008700.1
h36n12,Worker-02353b1d-90da-4db6-b355-37f95ccc081c,1673626417.1851773,1673626421.147558,processing,0,Sphmag12G026000.1
h36n12,Worker-02860a1f-0848-499a-8323-2c5db35a7dfa,1673626405.5272436,1673626411.2169156,preprocessing,0,Sphmag15G011000.1
h36n12,Worker-22f157f9-5af6-4ba5-814f-bf094a713233,1673626403.2022858,1673626411.3367217,preprocessing,0,Sphmag02G144700.1
h36n13,Worker-2395a461-7c7d-41cc-a96d-c3534013c08a,1673626405.8497362,1673626411.433204,preprocessing,0,Sphmag01G102700.1
h36n12,Worker-240ffd60-9624-4f4e-a3bd-b49e6fb34d85,1673626415.7171388,1673626421.4448926,processing,0,Sphmag19G030700.1
h36n12,Worker-7a822f8a-036a-4995-a619-bfb377779e2e,1673626404.76241,1673626411.5113904,preprocessing,0,Sphmag01G051700.1
h36n13,Worker-a4e32748-6f7c-4565-988b-57b3c19ab229,1673626406.5577025,1673626411.5829954,preprocessing,0,Sphmag08G007900.1
h36n13,Worker-96662329-4541-448d-8b33-753ca0111f1d,1673626404.9847076,1673626411.6825402,preprocessing,0,Sphmag01G027700.1
h36n13,Worker-7de4180b-5416-47a5-b5e4-e3def4851f7d,1673626417.030578,1673626421.663298,processing,0,Sphmag13G118800.1
h36n12,Worker-6da2b57c-d1d2-42e4-95f2-e4a2e13bfea1,1673626418.5984251,1673626421.8462803,processing,0,Sphmag14G086600.1
h36n13,Worker-875e8c83-71d9-4f40-821b-7dabdcee0c25,1673626418.8956542,1673626421.879995,processing,0,Sphmag08G095700.1
h36n12,Worker-082d0ce8-3089-4383-9603-db746856afef,1673626417.2392793,1673626422.0029514,processing,0,Sphmag04G106800.1
h36n13,Worker-8539bd1e-1b85-4929-809f-6c14462511ad,1673626419.6610084,1673626422.8382773,processing,0,Sphmag19G021700.1
h36n13,Worker-4a9c0ae8-3951-4952-84c5-f2b7fdd04ac8,1673626403.043756,1673626413.0070138,preprocessing,0,Sphmag10G101200.1
h36n13,Worker-25ccc599-e18a-4cf5-a113-5d760801f9fe,1673626418.510032,1673626423.031523,processing,0,Sphmag14G009900.1
h36n12,Worker-2009e77a-bfb0-46d2-a6da-aa13666eca6f,1673626406.1800668,1673626413.231112,preprocessing,0,Sphmag11G069400.1
h36n12,Worker-ae222e26-8023-46b3-b32e-b7d73b80c4be,1673626406.883602,1673626413.66213,preprocessing,0,Sphmag17G001200.1
h36n12,Worker-8729f565-2d94-4f65-87b4-58b63508d478,1673626417.2776456,1673626424.2106261,processing,0,Sphmag02G098800.1
h36n12,Worker-6da2b57c-d1d2-42e4-95f2-e4a2e13bfea1,1673626421.9365828,1673626424.6297593,processing,0,Sphmag19G037000.1
h36n12,Worker-d67a2f4b-8ad7-47d6-910f-778f31051a0d,1673626419.5518446,1673626424.7092848,processing,0,Sphmag04G031400.1
h36n13,Worker-5968cd29-9869-4f02-8b27-fe8586d59611,1673626409.0426145,1673626414.8321874,preprocessing,0,Sphmag08G077100.1
h36n12,Worker-02353b1d-90da-4db6-b355-37f95ccc081c,1673626421.2175124,1673626424.8488655,processing,0,Sphmag11G009200.1
h36n12,Worker-082d0ce8-3089-4383-9603-db746856afef,1673626422.1260445,1673626425.0484324,processing,0,Sphmag11G003400.1
h36n12,Worker-029a6a7e-9da1-45b5-bdf6-e8523ef3f8f1,1673626408.956495,1673626415.1408112,preprocessing,0,Sphmag14G110400.1
h36n13,Worker-65eb44b8-30a6-457a-8c7e-63e02b218d6b,1673626408.7912488,1673626415.1696205,preprocessing,0,Sphmag13G061700.1
h36n13,Worker-875e8c83-71d9-4f40-821b-7dabdcee0c25,1673626421.956136,1673626425.1442707,processing,0,Sphmag12G016500.1
h36n13,Worker-61f0bb78-eae6-419c-bb30-6ffc27e308d0,1673626420.085848,1673626425.3508794,processing,0,Sphmag05G005800.1
h36n13,Worker-4832df1e-6c37-4233-861e-4e3a445e4fba,1673626406.8538327,1673626415.409129,preprocessing,0,Sphmag20G012800.1
h36n12,Worker-a70a4468-1696-4ebc-ac8f-59a0f7743f67,1673626411.5605469,1673626415.6303499,preprocessing,0,Sphmag12G073400.1
h36n13,Worker-8c194814-95d4-4333-941b-c4b310cc0bb2,1673626420.9606805,1673626426.0204856,processing,0,Sphmag06G065400.1
h36n12,Worker-583a6c3c-b41c-4ab2-91b2-933b9fbeb88f,1673626410.5360434,1673626416.19289,preprocessing,0,Sphmag08G079700.1
h36n13,Worker-7de4180b-5416-47a5-b5e4-e3def4851f7d,1673626421.7454276,1673626426.1155179,processing,0,Sphmag12G017400.1
h36n13,Worker-c9622fe9-265f-4f47-80b3-13aae12cb603,1673626409.5412076,1673626416.3100145,preprocessing,0,Sphmag01G036300.1
h36n13,Worker-8539bd1e-1b85-4929-809f-6c14462511ad,1673626422.942601,1673626426.5658076,processing,0,Sphmag03G098900.1
h36n12,Worker-25a5d660-2734-43fe-a30c-c24a3f48c7f5,1673626412.2829113,1673626416.6413789,preprocessing,0,Sphmag19G024700.1
h36n13,Worker-13ce5b4f-b334-4a3f-ac04-292125d9034c,1673626412.9733074,1673626416.7711475,preprocessing,0,Sphmag03G129600.1
h36n12,Worker-f40d3781-71ee-40b8-a112-c6bc57fa3bff,1673626409.6548982,1673626416.9909813,preprocessing,0,Sphmag10G002800.1
h36n12,Worker-f33bfee1-330d-402a-b789-73225ec36602,1673626410.037254,1673626417.2878845,preprocessing,0,Sphmag04G135300.1
h36n12,Worker-240ffd60-9624-4f4e-a3bd-b49e6fb34d85,1673626421.515124,1673626427.2846286,processing,0,Sphmag07G125400.1
h36n13,Worker-8b3a33c1-6815-4195-9e3d-2845a6a8811c,1673626411.9705389,1673626417.5878177,preprocessing,0,Sphmag01G162000.1
h36n12,Worker-af5f284c-b39e-4348-b45d-93b21884cc39,1673626410.0510137,1673626417.67953,preprocessing,0,Sphmag11G117500.1
h36n13,Worker-14589dfc-7e89-4a53-8923-8398e3691ced,1673626406.847411,1673626417.8215783,preprocessing,0,Sphmag04G056900.1
h36n12,Worker-cd625b0b-c7e9-4771-9d26-f340312adcb9,1673626410.143661,1673626417.898626,preprocessing,0,Sphmag15G021100.1
h36n13,Worker-bded9027-d692-4e62-86ac-b58d95c9d5b7,1673626412.956014,1673626418.1326563,preprocessing,0,Sphmag13G063400.1
h36n12,Worker-b11df8e0-9be6-4b23-9fc7-b944abcb2b77,1673626409.6832538,1673626418.322005,preprocessing,0,Sphmag08G108700.1
h36n12,Worker-082d0ce8-3089-4383-9603-db746856afef,1673626425.1484804,1673626428.2780344,processing,0,Sphmag03G017100.1
h36n13,Worker-7368a34a-eeb3-476e-9b6f-463ed84bd30d,1673626412.6111712,1673626418.3437955,preprocessing,0,Sphmag01G085300.1
h36n13,Worker-875e8c83-71d9-4f40-821b-7dabdcee0c25,1673626425.2144873,1673626428.467915,processing,0,Sphmag02G037700.1
h36n12,Worker-6da2b57c-d1d2-42e4-95f2-e4a2e13bfea1,1673626424.7033715,1673626428.549693,processing,0,Sphmag08G095500.1
h36n12,Worker-d67a2f4b-8ad7-47d6-910f-778f31051a0d,1673626424.7819555,1673626428.7332861,processing,0,Sphmag13G086300.1
h36n13,Worker-3739cfad-ace5-416c-a032-79ffb3f38b5f,1673626413.4434378,1673626419.0185776,preprocessing,0,Sphmag07G078800.1
h36n13,Worker-8539bd1e-1b85-4929-809f-6c14462511ad,1673626426.6332011,1673626429.0389097,processing,0,Sphmag12G119600.1
h36n12,Worker-8729f565-2d94-4f65-87b4-58b63508d478,1673626424.2964356,1673626429.058804,processing,0,Sphmag01G076700.1
h36n12,Worker-8880ecf0-027e-48db-93d8-a78e4aeb8a58,1673626414.086041,1673626419.2526608,preprocessing,0,Sphmag10G077600.1
h36n13,Worker-6e6dd7a9-18bf-4fa5-b0a5-8fe8c0f907c0,1673626411.2695382,1673626419.4164412,preprocessing,0,Sphmag04G110600.1
h36n13,Worker-7de4180b-5416-47a5-b5e4-e3def4851f7d,1673626426.2274184,1673626429.4364102,processing,0,Sphmag02G191000.1
h36n12,Worker-083618c2-eb4f-48eb-b6f1-c0d9064305ea,1673626413.927785,1673626419.614961,preprocessing,0,Sphmag13G038800.1
h36n12,Worker-02353b1d-90da-4db6-b355-37f95ccc081c,1673626424.9185016,1673626429.6033611,processing,0,Sphmag13G089000.1
h36n12,Worker-7c747fed-fb35-4e84-944e-4543c650cef5,1673626416.4398587,1673626419.9109938,preprocessing,0,Sphmag06G046300.1
h36n12,Worker-3dae3197-7a2f-4faf-bed0-3a40a6131b11,1673626413.9966002,1673626420.4611359,preprocessing,0,Sphmag20G021600.1
h36n12,Worker-240ffd60-9624-4f4e-a3bd-b49e6fb34d85,1673626427.354634,1673626430.6039288,processing,0,Sphmag18G059600.1
h36n13,Worker-9db26d36-6fe3-47c5-8a09-a4310e0eda3d,1673626412.7215178,1673626420.6688018,preprocessing,0,Sphmag16G090200.1
h36n12,Worker-d9eda4bf-0aa1-4ae7-8f94-bfcca44039b9,1673626414.0775378,1673626421.0926783,preprocessing,0,Sphmag17G084800.1
h36n13,Worker-61f0bb78-eae6-419c-bb30-6ffc27e308d0,1673626425.4187105,1673626431.1553993,processing,0,Sphmag02G144000.1
h36n13,Worker-2c3545f4-ca6b-4578-8da4-2853cec6e80f,1673626417.1260135,1673626421.365828,preprocessing,0,Sphmag17G008800.1
h36n12,Worker-690fc01a-e788-4637-a3a7-93286aaa1e62,1673626417.0795984,1673626421.5224912,preprocessing,0,Sphmag04G053600.1
h36n13,Worker-c225c59a-b61b-467f-a0f7-79b85d1e64e9,1673626414.0773735,1673626421.631466,preprocessing,0,Sphmag03G110000.1
h36n13,Worker-875e8c83-71d9-4f40-821b-7dabdcee0c25,1673626428.540711,1673626431.594238,processing,0,Sphmag01G100700.1
h36n13,Worker-d36f69b9-0783-4051-971c-ff2da02b9634,1673626415.3608258,1673626421.7486413,preprocessing,0,Sphmag20G002800.1
h36n12,Worker-6da2b57c-d1d2-42e4-95f2-e4a2e13bfea1,1673626428.6482537,1673626431.8767405,processing,0,Sphmag19G074900.1
h36n12,Worker-5a2f219b-6d3e-45cf-ba4e-d42ac4aa5f8a,1673626416.21828,1673626421.9721453,preprocessing,0,Sphmag08G093900.1
h36n13,Worker-f12de370-7c82-4d7c-b6e9-1329a0add584,1673626414.6324592,1673626422.0387404,preprocessing,0,Sphmag06G083300.1
h36n12,Worker-d67a2f4b-8ad7-47d6-910f-778f31051a0d,1673626428.897463,1673626432.0843856,processing,0,Sphmag02G166200.1
h36n13,Worker-14da6346-a2c8-45bc-998a-14374b97e1c6,1673626417.2458212,1673626422.2440262,preprocessing,0,Sphmag02G032200.1
h36n12,Worker-8729f565-2d94-4f65-87b4-58b63508d478,1673626429.1514735,1673626432.2821727,processing,0,Sphmag04G008800.1
h36n13,Worker-7c6bc4a7-ed69-44e8-94e1-4706eaaed715,1673626417.7758236,1673626422.4911973,preprocessing,0,Sphmag10G048400.1
h36n12,Worker-082d0ce8-3089-4383-9603-db746856afef,1673626428.3478544,1673626432.4720793,processing,0,Sphmag14G051800.1
h36n12,Worker-94224e31-1055-4a1d-94e7-339de42a72f5,1673626419.4078803,1673626422.7488883,preprocessing,0,Sphmag05G019300.1
h36n12,Worker-02353b1d-90da-4db6-b355-37f95ccc081c,1673626429.6711283,1673626432.788735,processing,0,Sphmag01G089200.1
h36n13,Worker-8539bd1e-1b85-4929-809f-6c14462511ad,1673626429.1087134,1673626432.9938772,processing,0,Sphmag11G110100.1
h36n13,Worker-8c194814-95d4-4333-941b-c4b310cc0bb2,1673626426.1013734,1673626433.1822643,processing,0,Sphmag02G183100.1
h36n13,Worker-7de4180b-5416-47a5-b5e4-e3def4851f7d,1673626429.5199013,1673626433.360939,processing,0,Sphmag08G125800.1
h36n13,Worker-25ccc599-e18a-4cf5-a113-5d760801f9fe,1673626423.1020367,1673626433.4566472,processing,0,Sphmag01G085800.1
h36n13,Worker-5c951174-ed38-4a3f-8f43-882677bb851e,1673626415.4291778,1673626423.9553347,preprocessing,0,Sphmag09G079300.1
h36n13,Worker-37a6c7e3-5859-4faf-87cf-3ac9709dd9cf,1673626417.8983378,1673626424.2587392,preprocessing,0,Sphmag08G003800.1
h36n12,Worker-ed3f74b9-1ebf-4bd4-a2dc-7af9f72bfec1,1673626415.9235342,1673626424.3053143,preprocessing,0,Sphmag11G047800.1
h36n13,Worker-806b55f5-06e1-425a-8ed0-3fead0926045,1673626415.9650583,1673626424.3742027,preprocessing,0,Sphmag17G022000.1
h36n12,Worker-e3390aa7-ea82-4de1-9ad3-7da516f59106,1673626417.4537008,1673626424.4461288,preprocessing,0,Sphmag08G069400.1
h36n12,Worker-8d161639-d8af-4ca0-a125-ccd3595c3d34,1673626420.4524167,1673626424.5315242,preprocessing,0,Sphmag17G061800.1
h36n13,Worker-0dc23e0a-fc3b-4e99-b5cd-4983c5a78043,1673626419.748872,1673626424.753307,preprocessing,0,Sphmag10G037400.1
h36n12,Worker-240ffd60-9624-4f4e-a3bd-b49e6fb34d85,1673626430.6724308,1673626434.7532299,processing,0,Sphmag16G018700.1
